編號,案類,發生日期,發生時段,發生地點
2757,自行車竊盜,1111223,14~16,臺北市信義區三張里吳興街241~270號前
2758,自行車竊盜,1111228,05~07,臺北市北投區智仁里中和街525巷8弄1~30號
2759,自行車竊盜,1120103,05~07,臺北市中山區南京東路2段61~90號
2760,自行車竊盜,1120110,11~13,臺北市萬華區西園路1段151~180號
2761,自行車竊盜,1120110,02~04,臺北市萬華區西園路1段212巷31~60號
2762,自行車竊盜,1120112,05~07,臺北市大安區芳和里和平東路3段151~180號
2763,自行車竊盜,1120112,11~13,臺北市內湖區環山路2段91~120號
2764,自行車竊盜,1120113,02~04,臺北市中山區新生北路2段141巷1~30號
2765,自行車竊盜,1120113,17~19,臺北市中山區德惠街31~60號前
2766,自行車竊盜,1120115,11~13,臺北市南港區萬福里東新街64巷1~30號
2767,自行車竊盜,1120117,14~16,臺北市內湖區民權東路6段135巷31~60號
2768,自行車竊盜,1120118,17~19,臺北市中山區雙城街1~30號前
2769,自行車竊盜,1120119,14~16,臺北市大同區西寧北路31~60號
2770,自行車竊盜,1120122,14~16,臺北市北投區清江里三合街2段481~510號
2771,自行車竊盜,1120122,14~16,臺北市萬華區康定路241~270號
2772,自行車竊盜,1120122,05~07,臺北市中山區新生北路一段61~90號
2773,自行車竊盜,1120125,20~22,臺北市中山區林森北路91~120巷口
2774,自行車竊盜,1120125,08~10,臺北市中山區錦州街301~330號前
2775,自行車竊盜,1120127,17~19,臺北市信義區廣居里虎林街121~150號前
2776,自行車竊盜,1120127,02~04,臺北市北投區奇岩里公?路361~390巷
2777,自行車竊盜,1120129,11~13,臺北市大安區光信里延吉街241巷2弄1~30號
2778,自行車竊盜,1120131,11~13,臺北市松山區南京東路5段151~180號
2779,自行車竊盜,1120202,08~10,臺北市大安區德安里敦化南路1段
2780,自行車竊盜,1120207,08~10,臺北市大安區臨江里通化街123巷1弄1~30號
2781,自行車竊盜,1120208,11~13,臺北市信義區敦厚里永吉路30巷101弄31~60號
2782,自行車竊盜,1120210,14~16,臺北市文山區明興里010鄰木柵路2段31~60號前
2783,自行車竊盜,1120212,11~13,臺北市文山區明義里019鄰興隆路4段91~120巷
2784,自行車竊盜,1120212,23~01,臺北市大安區住安里信義路4段30巷27弄1~30號
2785,自行車竊盜,1120213,11~13,臺北市大安區義安里信義路4段121~150號
2786,自行車竊盜,1120217,14~16,臺北市中正區廈門街121~150巷
2787,自行車竊盜,1120218,20~22,臺北市北投區清江里三合街2段481~510號
2788,自行車竊盜,1120221,14~16,臺北市萬華區西園路1段151~180號
2789,自行車竊盜,1120221,23~01,臺北市內湖區麗山街361~390號
2790,自行車竊盜,1120224,17~19,臺北市信義區興隆里忠孝東路4段391~420號
2791,自行車竊盜,1120224,11~13,臺北市松山區南京東路5段151~180號
2792,自行車竊盜,1120224,17~19,臺北市士林區延平街80巷31~60號
2793,自行車竊盜,1120226,11~13,臺北市士林區仁勇里小北街31~60號
2794,自行車竊盜,1120226,08~10,臺北市中山區中山區濱江街151~180號
2795,自行車竊盜,1120227,05~07,臺北市內湖區內湖區文德路151~180號
2796,自行車竊盜,1120228,08~10,臺北市文山區興光里興隆路3段1~30號
2797,自行車竊盜,1120228,08~10,臺北市內湖區陽光街61~90巷
2798,自行車竊盜,1120303,11~13,臺北市中山區吉林路31~60號前
2799,自行車竊盜,1120304,17~19,臺北市南港區聯成里東新街77巷4弄1~30號
2800,自行車竊盜,1120304,14~16,臺北市大同區承德路2段31~60號
2801,自行車竊盜,1120305,14~16,臺北市北投區吉利里石牌路1段31~60號
2802,自行車竊盜,1120305,14~16,臺北市中山區市民大道一段捷運站R1出口旁
2803,自行車竊盜,1120307,08~10,臺北市南港區中研里研究院路2段12巷14弄31~60號
2804,自行車竊盜,1120308,17~19,臺北市中正區水源路91~120號
2805,自行車竊盜,1120309,02~04,臺北市信義區五常里松信路61~90號前
2806,自行車竊盜,1120310,20~22,臺北市信義區大道里忠孝東路5段790巷68弄1~30號
2807,自行車竊盜,1120310,23~01,臺北市士林區福林里士林捷運站
2808,自行車竊盜,1120311,14~16,臺北市內湖區內湖路1段285巷1~30號
2809,自行車竊盜,1120311,11~13,臺北市松山區南京東路5段391~420號
2810,自行車竊盜,1120312,20~22,臺北市松山區長安東路2段211~240號
2811,自行車竊盜,1120313,17~19,臺北市士林區中山北路七段31~60號
2812,自行車竊盜,1120315,14~16,臺北市松山區延壽街391~420號
2813,自行車竊盜,1120318,17~19,臺北市士林區忠誠路二段31~60號
2814,自行車竊盜,1120319,23~01,臺北市文山區景行里景中街30巷1~30號
2815,自行車竊盜,1120319,02~04,臺北市松山區八德路3段12巷51弄31~60號
2816,自行車竊盜,1120320,17~19,臺北市文山區興泰里辛亥路4段252巷31~60號
2817,自行車竊盜,1120323,08~10,臺北市大安區學府里羅斯福路4段31~60號
2818,自行車竊盜,1120323,05~07,臺北市中正區重慶南路1段1~30號
2819,自行車竊盜,1120324,08~10,臺北市文山區景行里景興路42巷6弄1~30號
2820,自行車竊盜,1120324,02~04,臺北市中山區建國北路與民權東路三段東北角
2821,自行車竊盜,1120328,23~01,臺北市內湖區內湖區民權東路六段280巷69弄61~90號
2822,自行車竊盜,1120330,20~22,臺北市中正區市民大道與林森北路西南角
2823,自行車竊盜,1120330,17~19,臺北市信義區西村里松壽路1~30號
2824,自行車竊盜,1120403,05~07,臺北市文山區景行里景華街22巷與景美街3巷口
2825,自行車竊盜,1120406,08~10,臺北市中正區和平西路2段91~120號
2826,自行車竊盜,1120409,17~19,臺北市士林區葫東里7鄰重慶北路4段211~240號
2827,自行車竊盜,1120410,14~16,臺北市大同區太原路91~120號
2828,自行車竊盜,1120412,14~16,臺北市中正區羅斯福路3段211~240號
2829,自行車竊盜,1120414,08~10,臺北市北投區永明里石牌路2段91~120巷
2830,自行車竊盜,1120414,08~10,臺北市萬華區萬大路211~240號
2831,自行車竊盜,1120415,05~07,臺北市中山區堤頂大道二段481~510號前
2832,自行車竊盜,1120415,11~13,臺北市信義區中行里福德街241~270巷
2833,自行車竊盜,1120415,20~22,臺北市中山區民權東路一段1~30號
2834,自行車竊盜,1120416,20~22,臺北市文山區興得里興隆路3段211~240號
2835,自行車竊盜,1120418,05~07,臺北市中山區松江路16巷1~30號前
2836,自行車竊盜,1120419,08~10,臺北市內湖區成功路5段1~30號
2837,自行車竊盜,1120421,20~22,臺北市萬華區昆明街121~150號
2838,自行車竊盜,1120422,14~16,臺北市北投區吉慶里實踐街48巷1~30號
2839,自行車竊盜,1120423,14~16,臺北市中正區愛國東路151~180號
2840,自行車竊盜,1120426,08~10,臺北市中山區民生東路2段91~120號前
2841,自行車竊盜,1120427,20~22,臺北市信義區三張里信義路5段91~120號
2842,自行車竊盜,1120429,20~22,臺北市士林區福德里文林路404巷
2843,自行車竊盜,1120430,23~01,臺北市信義區興隆里忠孝東路4段391~420號
2844,自行車竊盜,1120430,14~16,臺北市信義區大仁里林口街80巷1~30號
2845,自行車竊盜,1120501,14~16,臺北市中山區八德路2段174巷11弄1~30號
2846,自行車竊盜,1120502,20~22,臺北市中正區南海路91~120號
2847,自行車竊盜,1120502,11~13,臺北市松山區敦化北路1~30號
2848,自行車竊盜,1120503,08~10,臺北市內湖區內湖路1段691~720號
2849,自行車竊盜,1120505,05~07,臺北市松山區市民大道6段121~150號
2850,自行車竊盜,1120510,02~04,臺北市大同區延平北路2段144巷1~30號
2851,自行車竊盜,1120511,23~01,臺北市中山區興安街61~90號前
2852,自行車竊盜,1120512,20~22,臺北市內湖區環山路2段121~150號
2853,自行車竊盜,1120513,20~22,臺北市內湖區瑞光路331~360號
2854,自行車竊盜,1120514,20~22,臺北市內湖區內湖區內湖區內湖路一段629巷31~60號
2855,自行車竊盜,1120517,11~13,臺北市士林區福華里13鄰通河街151~180號
2856,自行車竊盜,1120517,23~01,臺北市萬華區和平西路3段271~300號
2857,自行車竊盜,1120518,17~19,臺北市北投區立賢里尊賢街211~240號
2858,自行車竊盜,1120518,17~19,臺北市士林區德行東路31~60號
2859,自行車竊盜,1120519,17~19,臺北市內湖區陽光街92巷24弄1~30號
2860,自行車竊盜,1120519,17~19,臺北市松山區民生東路5段151~180號
2861,自行車竊盜,1120520,17~19,臺北市萬華區西園路2段320巷73弄1~30號
2862,自行車竊盜,1120520,11~13,臺北市萬華區隆昌街31~60號
2863,自行車竊盜,1120522,11~13,臺北市萬華區西園路1段151~180號
2864,自行車竊盜,1120522,23~01,臺北市文山區試院里001鄰和興路91~120號
2865,自行車竊盜,1120522,17~19,臺北市北投區桃源里中央北路3段53巷1~30號
2866,自行車竊盜,1120522,05~07,臺北市內湖區陽光路1~30號
2867,自行車竊盜,1120525,05~07,臺北市南港區中研里研究院路2段34巷1~30號前
2868,自行車竊盜,1120526,14~16,臺北市北投區立賢里吉利街1~30號
2869,自行車竊盜,1120528,17~19,臺北市中正區中華路2段31~60號
2870,自行車竊盜,1120528,23~01,臺北市文山區萬年里羅斯福路5段31~60號
2871,自行車竊盜,1120528,17~19,臺北市北投區中央里17鄰中央南路1段121~150號
2872,自行車竊盜,1120529,23~01,臺北市北投區清江里大興街121~150號
2873,自行車竊盜,1120530,11~13,臺北市大安區義村里忠孝東路3段151~180號
2874,自行車竊盜,1120531,08~10,臺北市南港區中南里研究院路1段130巷91~120號
2875,自行車竊盜,1120602,11~13,臺北市信義區六藝里永吉路180巷1~30號前
2876,自行車竊盜,1120602,17~19,臺北市大同區雙連街與萬全街口
2877,自行車竊盜,1120604,08~10,臺北市信義區廣居里松德路1~30號
2878,自行車竊盜,1120604,14~16,臺北市萬華區西寧南路31~60號
2879,自行車竊盜,1120605,05~07,臺北市文山區明興里013鄰木柵路2段121~150號
2880,自行車竊盜,1120606,14~16,臺北市信義區永吉路187巷1~30號
2881,自行車竊盜,1120608,14~16,臺北市士林區百齡里8鄰福港街259巷29弄1~30號
2882,自行車竊盜,1120608,11~13,臺北市中山區民權西路70巷
2883,自行車竊盜,1120609,20~22,臺北市南港區鴻福里玉成街201巷1~30號
2884,自行車竊盜,1120610,02~04,臺北市大同區民生西路181~210號
2885,自行車竊盜,1120610,14~16,臺北市大同區涼州街1~30號
2886,自行車竊盜,1120611,20~22,臺北市北投區榮光里石牌路1段121~150號
2887,自行車竊盜,1120613,23~01,臺北市萬華區西園路2段211~240號
2888,自行車竊盜,1120613,14~16,臺北市大安區學府里羅斯福路4段1~30號
2889,自行車竊盜,1120617,20~22,臺北市中山區圓山捷運站2號出口
2890,自行車竊盜,1120618,20~22,臺北市士林區社新里19鄰社子街91~120號
2891,自行車竊盜,1120620,08~10,臺北市南港區新富里研究院路1段91~120號
2892,自行車竊盜,1120621,14~16,臺北市萬華區西門町六號出口旁
2893,自行車竊盜,1120623,05~07,臺北市中山區錦洲街151~180號
2894,自行車竊盜,1120624,08~10,臺北市大同區長安西路271~300號
2895,自行車竊盜,1120624,11~13,臺北市大安區建安里忠孝東路4段205巷7弄1~30號
2896,自行車竊盜,1120624,14~16,臺北市北投區石牌里西安街1段151~180號
2897,自行車竊盜,1120624,14~16,臺北市北投區石牌里西安街1段151~180號
2898,自行車竊盜,1120625,23~01,臺北市信義區六藝里永吉路180巷54弄1~30號
2899,自行車竊盜,1120626,08~10,臺北市萬華區廣州街81巷
2900,自行車竊盜,1120626,17~19,臺北市萬華區中華路1段61~90號
2901,自行車竊盜,1120628,08~10,臺北市萬華區艋舺大道91~120號
2902,自行車竊盜,1120628,20~22,臺北市中正區寧波西街61~90號
2903,自行車竊盜,1120630,08~10,臺北市大安區仁慈里復興南路1段241~270號
2904,自行車竊盜,1120702,23~01,臺北市大安區建安里敦化南路1段187巷61~90號
2905,自行車竊盜,1120704,14~16,臺北市大同區承德路1段31~60號
2906,自行車竊盜,1120704,11~13,臺北市北投區裕民里東華街1段361~390號
2907,自行車竊盜,1120706,05~07,臺北市信義區大道里大道路74巷1~30號
2908,自行車竊盜,1120708,05~07,臺北市大同區太原路92巷
2909,自行車竊盜,1120708,02~04,臺北市松山區松河街158弄
2910,自行車竊盜,1120713,08~10,臺北市信義區三張里莊敬路241~270號
2911,自行車竊盜,1120714,11~13,臺北市北投區東華里東華街2段241~270號
2912,自行車竊盜,1120714,05~07,臺北市北投區石牌里明德路91~120號
2913,自行車竊盜,1120715,11~13,臺北市松山區敦化北路145巷31~60號
2914,自行車竊盜,1120715,17~19,臺北市中正區詔安街220巷1~30號
2915,自行車竊盜,1120717,08~10,臺北市中山區中山國小捷運站3號出口前
2916,自行車竊盜,1120717,05~07,臺北市大同區伊寧街61~90號
2917,自行車竊盜,1120718,05~07,臺北市萬華區西園路1段151~180號
2918,自行車竊盜,1120718,20~22,臺北市萬華區萬大路151~180號
2919,自行車竊盜,1120718,08~10,臺北市萬華區貴陽街2段17巷1~30號
2920,自行車竊盜,1120719,23~01,臺北市萬華區萬大路408巷61~90號
2921,自行車竊盜,1120720,08~10,臺北市萬華區國興路91~120號
2922,自行車竊盜,1120720,11~13,臺北市中山區敬業四路1~30號
2923,自行車竊盜,1120720,02~04,臺北市萬華區長泰街121~150號
2924,自行車竊盜,1120721,17~19,臺北市中山區松江路362巷31~60號前
2925,自行車竊盜,1120722,05~07,臺北市中正區羅斯福路4段1~30號
2926,自行車竊盜,1120722,08~10,臺北市信義區黎平里嘉興街305巷內
2927,自行車竊盜,1120723,05~07,臺北市中山區伊通街與伊通街106巷口
2928,自行車竊盜,1120723,11~13,臺北市中正區汀州路2段13巷2弄1~30號
2929,自行車竊盜,1120725,20~22,臺北市信義區三張里莊敬路404巷1~30號
2930,自行車竊盜,1120725,08~10,臺北市萬華區大理街160巷
2931,自行車竊盜,1120727,23~01,臺北市大安區光復南路661~690號
2932,自行車竊盜,1120729,20~22,臺北市大同區重慶北路3段211~240號
2933,自行車竊盜,1120730,05~07,臺北市中正區公園路與許昌街口
2934,自行車竊盜,1120731,14~16,臺北市大安區德安里仁愛路4段1~30號
2935,自行車竊盜,1120801,11~13,臺北市萬華區和平西路3段91~120號
2936,自行車竊盜,1120802,20~22,臺北市中山區市民大道路1段271~300號
2937,自行車竊盜,1120803,14~16,臺北市信義區國業里虎林街222巷31~60號
2938,自行車竊盜,1120804,14~16,臺北市內湖區內湖路2段271~300號
2939,自行車竊盜,1120807,17~19,臺北市北投區大同里光明路1~30號
2940,自行車竊盜,1120807,14~16,臺北市萬華區萬大路181~210號
2941,自行車竊盜,1120811,14~16,臺北市文山區萬年里溪洲路溪州河濱公園（景2號疏散門旁）
2942,自行車竊盜,1120811,05~07,臺北市松山區民權東路4段181~210號
2943,自行車竊盜,1120811,05~07,臺北市大同區延平北路4段31~60號
2944,自行車竊盜,1120811,02~04,臺北市大安區龍陣里瑞安街89巷14弄
2945,自行車竊盜,1120812,08~10,臺北市南港區三重里三重路1~30號前
2946,自行車竊盜,1120812,23~01,臺北市大安區住安里信義路4段30巷41弄1~30號
2947,自行車竊盜,1120812,08~10,臺北市南港區三重里三重路與新民街口
2948,自行車竊盜,1120812,05~07,臺北市中山區長春路181~210號
2949,自行車竊盜,1120814,14~16,臺北市北投區奇岩路228巷
2950,自行車竊盜,1120816,05~07,臺北市信義區中行里中坡南路98巷1~30號
2951,自行車竊盜,1120817,08~10,臺北市信義區大道里忠孝東路5段781~810號
2952,自行車竊盜,1120821,23~01,臺北市大同區延平北路2段200巷1~30號
2953,自行車竊盜,1120823,08~10,臺北市南港區新富里研究院路1段151巷1~30號
2954,自行車竊盜,1120824,11~13,臺北市士林區通河街141巷1~30號
2955,自行車竊盜,1120825,14~16,臺北市中山區中山北路1段61~90號
2956,自行車竊盜,1120827,05~07,臺北市中正區羅斯福路4段1~30號
